id;tweet_text;tweet_date;sentiment;query_used
1049323050485927937;eu tava tristinha pq ele n tinha me mandado msg, só agora eu fui ver q ele tava bloqueado :( kkkkkkkkkk;Mon Oct 08 15:38:05 +0000 2018;0;:(
1049323049261195264;@maclarauzumaki poxa fica assim não :( vc não tem culpa dessas coisas;Mon Oct 08 15:38:05 +0000 2018;0;:(
1049323045838618624;@confusandy Siiim :( mas vi uma reportagem agora, de fonte segura que o alckim não deve apoiar o sebozo;Mon Oct 08 15:38:04 +0000 2018;0;:(
1049323042730663937;@guigomendees Sim velho, eu quero muito que ele se candidate daqui 4 anos :(;Mon Oct 08 15:38:03 +0000 2018;0;:(
1049323034228809728;@beakhryun pior :(;Mon Oct 08 15:38:01 +0000 2018;0;:(
1049323025689133058;@mrcloogt Infelizmente a do psl passou de 50 :(;Mon Oct 08 15:37:59 +0000 2018;0;:(
1049323013760585728;Depressão é uma merda bicho :(;Mon Oct 08 15:37:56 +0000 2018;0;:(
1049322996291330048;Aqui estou eu né imaginando no festival que não irei e que tristeza :((;Mon Oct 08 15:37:52 +0000 2018;0;:(
1049322987336454144;@Vgabreu_ achei que vc vinha me ver :((;Mon Oct 08 15:37:50 +0000 2018;0;:(
1049322963919691783;bom dia bom dia bom dia portobello resort :(;Mon Oct 08 15:37:44 +0000 2018;0;:(
1049322949004677126;@koomgie fato que ele vai fazer isso. o nordeste vai ta fudido de todas as formas pq o odio que essa coisa ruim deve ta... que lançassem no portal as minhas notas pra saber se devo me preocupar com as outras da próxima etapa ou não :( Q ODIO VC CONSEGUIR RECUPERAR POIS É MT CAPAZ;Mon Oct 08 15:37:41 +0000 2018;0;:(
1049322943719919616;@psico_laris @cirogomes Pena que perdeu :(;Mon Oct 08 15:37:39 +0000 2018;0;:(
1049322924971364352;@isaaps_ @Lugui01 amiga eu já perdi total as esperanças de que o bolsonaro não vai ganhar :( além dos apoiadores dele vai ter o povo que não quer o PT no poder;Mon Oct 08 15:37:35 +0000 2018;0;:(
1049322923243315200;"@CtrlAltDella @CamilaGamino Sadly não acho que vai ser o caso. Odeio ser o pessimista, acredite em mim, mas acho que o anti-petismo vai aumentar cada vez mais, porque agora virou ""nazi x petista"". Infelizmente, só acho que vai aumentar :( Mas espero que esteja errado!";Mon Oct 08 15:37:35 +0000 2018;0;:(
1049322919036375040;Fica difícil flertar com a pessoa que só posta divulgação de festa :((;Mon Oct 08 15:37:34 +0000 2018;0;:(
1049322887830802433;anjinho mais lindo do mundo :( https://t.co/NWoAAhF2nt;Mon Oct 08 15:37:26 +0000 2018;0;:(
1049322882499842048;acho q vou deitar um pouco :(;Mon Oct 08 15:37:25 +0000 2018;0;:(
1049322874820087808;@gcfpsicadelia Eu estou morrendo de medo... mds Eu queria tanto o ciro :(;Mon Oct 08 15:37:23 +0000 2018;0;:(
1049322866485944322;@zezaoprado O maior amor venceu. Realmente, Zezao, mas falta as pessoas demonstrarem esse amor na prática :(;Mon Oct 08 15:37:21 +0000 2018;0;:(
1049322865940516864;@kimmxch só podia ter mais foto :((( https://t.co/HWQ1VAQVxd;Mon Oct 08 15:37:21 +0000 2018;0;:(
1049322864892149760;@IsabelleVilaF Sempre achei que isso resolveria :(;Mon Oct 08 15:37:21 +0000 2018;0;:(
1049322857573044224;@sopestae so o primeiro furo mas nem uso :(;Mon Oct 08 15:37:19 +0000 2018;0;:(
1049322857510178816;@nctsfull Oi, não sei nem se consigo :(;Mon Oct 08 15:37:19 +0000 2018;0;:(
1049322855073288192;E eu quase já paguei a primeira briga do 2 turno. Tenho que me controlar. :(;Mon Oct 08 15:37:18 +0000 2018;0;:(
1049322839176884224;Não gosta beleza mas expor e dizer que são menos armys é errado. Quando se trata dos meninos todas nós amamos eles e nos dedicamos. Parem de prejudicar o fandom :(;Mon Oct 08 15:37:14 +0000 2018;0;:(
1049322829173469185;bar :-( : 86483ccb-c3b4-42d1-9d44-e6771a9f78a2;Mon Oct 08 15:37:12 +0000 2018;0;:(
1049322824450629632;Tou com fome e não posso descer :(;Mon Oct 08 15:37:11 +0000 2018;0;:(
1049322814904393728;Já começamos :( https://t.co/ZFMz5j66PA;Mon Oct 08 15:37:09 +0000 2018;0;:(
1049322812874350592;@ferdnvno Valeu sim, mas seria melhor se tivesse ficado né migo... :( AH EU TO TÃO TRISTE;Mon Oct 08 15:37:08 +0000 2018;0;:(
1049322805093916673;@Taylor13___ @bchartsnet Não tá fácil ser viado :(;Mon Oct 08 15:37:06 +0000 2018;0;:(
1049322803244277760;@hit3ddy muito triste a situação do Brasil :(;Mon Oct 08 15:37:06 +0000 2018;0;:(
1049322794947923968;@511HWY Foi ruim, puts... Mas blz. Infelizmente essas coisas acontecem. :(;Mon Oct 08 15:37:04 +0000 2018;0;:(
1049322758000320513;@minghwall ENTENDO TOTALMENTE :((((;Mon Oct 08 15:36:55 +0000 2018;0;:(
1049322756293218304;@umsocial Eu tbm :(;Mon Oct 08 15:36:55 +0000 2018;0;:(
1049322753525014529;Bateu uma bad monstra aqui :(;Mon Oct 08 15:36:54 +0000 2018;0;:(
1049322749418774533;acordei doente :(;Mon Oct 08 15:36:53 +0000 2018;0;:(
1049322742871465984;Opa não digam isto, eu fico triste :( https://t.co/jjYzySppkq;Mon Oct 08 15:36:52 +0000 2018;0;:(
1049322737116876807;bar :-( : 86483ccb-c3b4-42d1-9d44-e6771a9f78a2;Mon Oct 08 15:36:50 +0000 2018;0;:(
1049322736768765952;@IRAMAPLUME E BRESCIA? :(;Mon Oct 08 15:36:50 +0000 2018;0;:(
1049322736399659010;eu só queria pegar a minha namo e guardar ela num potinho :( ela não merece esse país de merda;Mon Oct 08 15:36:50 +0000 2018;0;:(
1049322729810382854;Ninguém quer casar@comigo Aq nessa Bosta imagina achar alguém em outro país :(.;Mon Oct 08 15:36:48 +0000 2018;0;:(
1049322707597316096;Mt longe de mim poxa :( — quanto mais difícil, mais valerá a pena https://t.co/47pk3Kwafd;Mon Oct 08 15:36:43 +0000 2018;0;:(
1049322701377159169;to triste o beijinho do soo :(;Mon Oct 08 15:36:42 +0000 2018;0;:(
1049322682116968448;@eorockr @Taeawna Ain amor Tay, foi tudo uma pena você não ter aparecido :(;Mon Oct 08 15:36:37 +0000 2018;0;:(
1049322681869504518;muito triste quando o apoio ao coiso vem de quem vc menos espera... tu fica até dividido, entre o amor e a admiração que sente pela pessoa e o respeito por si mesma :( disappointed and surprised;Mon Oct 08 15:36:37 +0000 2018;0;:(
1049322678073610246;@ticupari Queria estar pra receber uns mimos, mas nao to :( hauahauaua;Mon Oct 08 15:36:36 +0000 2018;0;:(
1049322675397677056;bar :-( : 050b124f-db4e-4d43-8b92-80c9d1e0be5a;Mon Oct 08 15:36:35 +0000 2018;0;:(
1049322636747137027;"Gatito &gt;:( https://t.co/mZY5XS9CVu";Mon Oct 08 15:36:26 +0000 2018;0;:(
1049322634540994560;@jikookiexx eu só espero que se unam mesmo :(;Mon Oct 08 15:36:26 +0000 2018;0;:(
1049322628199014400;Nada melhor do que alguém que conheceu o Haddad, estudou com ele, e é mestre em psiquiatra forense. Quem sabe assim vocês POR FAVOR escutam? :( não né? Vocês votam em qualquer um a não ser o Bolsonaro, mesmo que esse seja ainda pior do que você imagina.;Mon Oct 08 15:36:24 +0000 2018;0;:(
1049322595789803521;Eu to muito triste, tipo de verdade, porque amanhã eu tenho que ir no TG, MEU CABELO TÁ TÃO LINDO EU NAO QUERO PINTAR DE PRETO :(;Mon Oct 08 15:36:16 +0000 2018;0;:(
1049322574499471360;@LeandroBighetti @Ingrid_choco Tô em prantos pela cultura :(;Mon Oct 08 15:36:11 +0000 2018;0;:(
1049322573161529345;notícia triste: com 100% das urnas apuradas o coeficiente eleitoral mudou e o Douglas Belchior perdeu a cadeira :(;Mon Oct 08 15:36:11 +0000 2018;0;:(
1049322544485023744;@taynaradarfini Infelizmente :(;Mon Oct 08 15:36:04 +0000 2018;0;:(
1049322523102470144;@gabscmps_ eu amo com toda minha vida :( toda vez que a gente vai aí ou marca algo só a mariana comparece 😭 vc não me ama;Mon Oct 08 15:35:59 +0000 2018;0;:(
1049322514843914240;Ok, tô me tornando um daqueles adolescentes virjões weeabos pra caralho :(;Mon Oct 08 15:35:57 +0000 2018;0;:(
1049322508908945413;@jarolinec não faz isso carol :(;Mon Oct 08 15:35:56 +0000 2018;0;:(
1049322507285745665;bar :-( : 050b124f-db4e-4d43-8b92-80c9d1e0be5a;Mon Oct 08 15:35:55 +0000 2018;0;:(
1049322494954524673;minha babygirl num ta falando cmg :(;Mon Oct 08 15:35:52 +0000 2018;0;:(
1049322484967899139;@camerondallas assim eu fico triste tbm :(;Mon Oct 08 15:35:50 +0000 2018;0;:(
1049322480161234945;fui dar aquele confere na astrologia,,, o céu está mt tenso :(;Mon Oct 08 15:35:49 +0000 2018;0;:(
1049322466936606720;que dor :(;Mon Oct 08 15:35:46 +0000 2018;0;:(
1049322452902445056;começou :( https://t.co/CyOgfM5Xag;Mon Oct 08 15:35:42 +0000 2018;0;:(
1049322441472860160;aqui mais da metade :( https://t.co/vUN1JvYGoq;Mon Oct 08 15:35:40 +0000 2018;0;:(
1049322440969605120;@warrenbrasil convidei duas pessoas pra investir com vocês e não tive retorno nenhum.. assim não incentiva a convidar mais gente :(;Mon Oct 08 15:35:40 +0000 2018;0;:(
1049322439061069824;ela não mandou mensagem :( ou deve ta dormindo, ou ta ocupada;Mon Oct 08 15:35:39 +0000 2018;0;:(
1049322419150868480;@_tezcoatl sim :( até pela gente, Yumi. já temos medo por ser mulheres agora, imagina com a possibilidade de esse cara ganhar e continuar com os discursos dele? imagina se mexem mesmo com tudo que tão prometendo? o partido dele elegeu gente pra caramba :(;Mon Oct 08 15:35:34 +0000 2018;0;:(
1049322410690994179;MDS, eu vi ele morrendo ontem em twd aaaaaaaa :( https://t.co/fyie98gZHy;Mon Oct 08 15:35:32 +0000 2018;0;:(
1049322408967114753;Eu não aguento mais adoecer :(;Mon Oct 08 15:35:32 +0000 2018;0;:(
1049322393171365888;estou triste demais, sou flop total até no amor socorro :(;Mon Oct 08 15:35:28 +0000 2018;0;:(
1049322392303091715;@hastadlol Devia me chamar esse ano :(;Mon Oct 08 15:35:28 +0000 2018;0;:(
1049322383121797120;N vou ver a Eliza hj :(;Mon Oct 08 15:35:26 +0000 2018;0;:(
1049322354684436480;HOJE JÁ É O #StaySelcaDay E EU NÃO TENHO FOTO PRA POSTAR :(;Mon Oct 08 15:35:19 +0000 2018;0;:(
1049322342126481408;@xngels Te vas a morir :(;Mon Oct 08 15:35:16 +0000 2018;0;:(
1049322340163756033;@homem100medo Tempos sombrios já chegaram e foram anunciados. Ai que tristeza :(;Mon Oct 08 15:35:16 +0000 2018;0;:(
1049322334648246274;@nossa_carou Ontem fiquei tão triste que pensei em votar em branco, mas isso seria dar votos ao Bolsonaro, um tiro no pé. Tô tão desacreditada :(;Mon Oct 08 15:35:14 +0000 2018;0;:(
1049322311927648257;@agustverse sim :( gente pra caramba.. sinto mt falta deles, tds os dias, e minha familia td ta la tb, so tenho minha mae aq, e eu n conheço mt coisa tb, aí me sinto mt sozinha e tal;Mon Oct 08 15:35:09 +0000 2018;0;:(
1049322304294080514;tenho até medo de perguntar pro meu tio preferido em quem ele vai votar :(;Mon Oct 08 15:35:07 +0000 2018;0;:(
1049322248316866561;@REImundini Não deu :( as poltronas estão tds ocupadas;Mon Oct 08 15:34:54 +0000 2018;0;:(
1049322239890542593;@Ju_Diniiz jamais infelizmente é a verdade :(;Mon Oct 08 15:34:52 +0000 2018;0;:(
1049322217404846081;@pirigoticaxxx ai eu quero amiga o pior eh q minha familia eh anti pt demais :(;Mon Oct 08 15:34:46 +0000 2018;0;:(
1049322217228685313;@poisony3k a vontade é grande :(;Mon Oct 08 15:34:46 +0000 2018;0;:(
1049322213420224513;Mano, o que vocês vão fazer pra votar no governo do RS já que tacar fogo em tudo não dá? Eu não queria anular, mas também não queria ter que escolher entre 15 e 45. Que dor :(;Mon Oct 08 15:34:45 +0000 2018;0;:(
1049322200254177281;bar :-( : 050b124f-db4e-4d43-8b92-80c9d1e0be5a;Mon Oct 08 15:34:42 +0000 2018;0;:(
1049322196659851264;Queria tanto ir na BGS Ano passado foi muito marcante esse evento para mim :(;Mon Oct 08 15:34:41 +0000 2018;0;:(
1049322151998869513;@ggerberr sério vamo pfv :(;Mon Oct 08 15:34:31 +0000 2018;0;:(
1049322149197086722;tava com os esquema pra furar o mamilo amanhã não vai mais rolar não posso mais ir :(;Mon Oct 08 15:34:30 +0000 2018;0;:(
1049322140863025158;"@trueloveseokjin Kkkk &lt;3 Ai anjo eu quero abraçar ela :(";Mon Oct 08 15:34:28 +0000 2018;0;:(
1049322140309311496;:( sim né;Mon Oct 08 15:34:28 +0000 2018;0;:(
1049322123192426496;@Nick__Goncalves até as eleições passarem permanecerei desativado, isso só baixa nossa energia :(;Mon Oct 08 15:34:24 +0000 2018;0;:(
1049322119841161217;a carinha dele :( https://t.co/2aG1szlMrQ;Mon Oct 08 15:34:23 +0000 2018;0;:(
1049322113792925698;@993LD @993KSY @994PJH @NoahMelon @996KBK @997KC Poxa :(;Mon Oct 08 15:34:22 +0000 2018;0;:(
1049322108478795777;nem se todas as pessoas resolvessem me dizer que vai ficar tudo bem eu nao iria ficar de tão triste que eu to :(;Mon Oct 08 15:34:20 +0000 2018;0;:(
1049322087335297024;@CarlosHCFreitas @licordechorume Que absurdo, que país esse que a gente ta vivendo? :((;Mon Oct 08 15:34:15 +0000 2018;0;:(
1049322081895305216;tem alguém que gostaria de ir pro Canadá comigo em 2019? shsjdjd n queria ir sozinha :(;Mon Oct 08 15:34:14 +0000 2018;0;:(
1049322079873630209;@juninhomota17 @juliamalaquiasf @kevelynpeixoto Não me decepciona dessa forma n :(;Mon Oct 08 15:34:13 +0000 2018;0;:(
1049322068460929024;perdi todos os meus foguinhos :(;Mon Oct 08 15:34:11 +0000 2018;0;:(
1049322062467256320;@sendobea_ ai bia a gente precisa se mudar pro nordeste :( nossos estados são umas vergonhas;Mon Oct 08 15:34:09 +0000 2018;0;:(
1049322057136320513;to tao desanimada, postei coisinhas pra victon e agora a :(;Mon Oct 08 15:34:08 +0000 2018;0;:(
1049322053101342720;ah mano eu to muito tristeeeee eu nao quero esperar nao :(((;Mon Oct 08 15:34:07 +0000 2018;0;:(
1049322052300226561;não quero ir pra escola :(;Mon Oct 08 15:34:07 +0000 2018;0;:(
1049322031576244224;Nenê. :( https://t.co/eu1L0urvtA;Mon Oct 08 15:34:02 +0000 2018;0;:(
1049322029277753344;@phemotha Perdi as esperanças na humanidade :(;Mon Oct 08 15:34:01 +0000 2018;0;:(
1049322027901960193;@ajulhana Carai que pesado miga :(;Mon Oct 08 15:34:01 +0000 2018;0;:(
1049322022436790273;@orgia_ghi Vc nem respondeu meu bomdia :(;Mon Oct 08 15:34:00 +0000 2018;0;:(
1049322021732012032;@aleskaroline Tá jogando em lá no tottenham. É o nosso SPFC hein? :(;Mon Oct 08 15:34:00 +0000 2018;0;:(
1049322015734337541;@kethlen_lp To triste :( Mas a gente juntas a distancia, porque assim como foi com a primeira, vou te mandar cada audio gritandooo;Mon Oct 08 15:33:58 +0000 2018;0;:(
1049322015159717888;@christinee_mino eu ando na rua e me dá quase um pânico de ficar imaginando qual daquela apessoado aleatórias teria coragem de me matar na porrada caso eu tivesse uma namorada e não um namorado :( tenho medo demais por meu amigos;Mon Oct 08 15:33:58 +0000 2018;0;:(
1049322002371284992;@cristaIcIear foda :(;Mon Oct 08 15:33:55 +0000 2018;0;:(
1049321987699560448;@jminfeminist eu te entendo :(;Mon Oct 08 15:33:51 +0000 2018;0;:(
1049321937363714048;@byasensio @julianbrandts que lixo de homem, nunca mais elogio esse fudido!!!! obrigada anjo, por me mostrar :(;Mon Oct 08 15:33:39 +0000 2018;0;:(
1049321933098168321;@excitaeng vergonha de ser paulista, apenas :(;Mon Oct 08 15:33:38 +0000 2018;0;:(
1049321922620772358;"esse tweet nao foi ""lacre"" ou ""murro"" foi simplesmente a realidade do lgbtq+ :(";Mon Oct 08 15:33:36 +0000 2018;0;:(
1049321916333473792;só queria que //ela// ligasse pra mim :((;Mon Oct 08 15:33:34 +0000 2018;0;:(
1049321909207359490;como que faz pra deixar a tristeza de lado e focar na rotina do dia-a-dia com tudo isso acontecendo? :(;Mon Oct 08 15:33:33 +0000 2018;0;:(
1049321908456644610;49.275.358 pessoas votaram nele! A sociedade já perdeu ontem :( https://t.co/x8wThLev6L;Mon Oct 08 15:33:33 +0000 2018;0;:(
1049321878253457408;Parabéns MG !! #sóquenão :( que merda https://t.co/GMy1jW1jVB;Mon Oct 08 15:33:25 +0000 2018;0;:(
1049321867021041665;To vendo uma galera ficando sem falar com a própria família por política :(;Mon Oct 08 15:33:23 +0000 2018;0;:(
1049321863581782017;Não sei o que aconteceu com o meu snap :(;Mon Oct 08 15:33:22 +0000 2018;0;:(
1049321862453514240;@_arrobabia :( eu imagino, vou te chamar de novo;Mon Oct 08 15:33:22 +0000 2018;0;:(
1049321837015052288;@emptyspacs desculpa eu falhei :(;Mon Oct 08 15:33:16 +0000 2018;0;:(
1049321833009500161;@califfrniasss eu também :(;Mon Oct 08 15:33:15 +0000 2018;0;:(
1049321825363275782;@luaisbored amiga olha o wpp :(;Mon Oct 08 15:33:13 +0000 2018;0;:(
1049321822825730049;meus professores estão simplesmente apavorados com essa situação toda. minha professora de biologia disse que nem conseguiu dormir, mas que tem fé de que vai dar tudo certo. isso me cortou o coração :(;Mon Oct 08 15:33:12 +0000 2018;0;:(
1049321822334996481;porra nunca vao fazer a segunda temporada de No Game No Life? poxa tô há 2 anos esperando :(;Mon Oct 08 15:33:12 +0000 2018;0;:(
1049321821680623617;@femizika Não sei como tem coragem :(;Mon Oct 08 15:33:12 +0000 2018;0;:(
1049321816693637124;@badgalnini_ Como faz quando o minion é seu pai :( ?;Mon Oct 08 15:33:11 +0000 2018;0;:(
1049321813405290497;@vkoenigin minha revolta imbecil deve ter me feito esquecer :(;Mon Oct 08 15:33:10 +0000 2018;0;:(
1049321811807293440;#JadePicon #MPN #JoaoGuilherme #MaisaNicholas #MaisaSilvaTV eu tenho que ir para a escola :(((((((;Mon Oct 08 15:33:10 +0000 2018;0;:(
1049321786243010560;12:30**, não tomo jeito nunca :( https://t.co/ceCcH1HKUc;Mon Oct 08 15:33:03 +0000 2018;0;:(
1049321781495050240;@KassiaMartiol Infelizmente n vai ter :(;Mon Oct 08 15:33:02 +0000 2018;0;:(
1049321781113368581;@FifthPevensie @strangerleague ele poderia tá na série, mas X-Men matou ele :(((;Mon Oct 08 15:33:02 +0000 2018;0;:(
1049321766743621634;vmin de maos dadas naquelas barça :(((💘💘💘 TUDO;Mon Oct 08 15:32:59 +0000 2018;0;:(
1049321760682856448;@sjscapital91 é de se entender. Eu cresci quase sem aula da maioria dessas matérias ai que vc citou :(;Mon Oct 08 15:32:57 +0000 2018;0;:(
1049321752931831809;@mvcosta_ Realmente é triste man... Eu sei... Foda que é revoltante anyway... A gente fica tentando buscar explicação mas a real é que não tem :(;Mon Oct 08 15:32:56 +0000 2018;0;:(
1049321751652519936;eu só queria que alguém me desse o boné da força :(;Mon Oct 08 15:32:55 +0000 2018;0;:(
1049321729343082497;nem o cafezinho me deixou feliz hj pq tava doce demais :( https://t.co/SC9eOHHAPK;Mon Oct 08 15:32:50 +0000 2018;0;:(
1049321728785223680;nem sei o que dizer :( https://t.co/Hda09fijYp;Mon Oct 08 15:32:50 +0000 2018;0;:(
1049321726063075329;queria a blusinha de consequences :(;Mon Oct 08 15:32:49 +0000 2018;0;:(
1049321710854520834;se eu faço isso com minha cachorra ela come o pincel ksjskjddk :( :( https://t.co/RNfeM9KCW6;Mon Oct 08 15:32:45 +0000 2018;0;:(
1049321700091973632;Não começando a achar que esse tanto de espinhas é devido ao estresse e a ansiedade das últimas semanas. :(;Mon Oct 08 15:32:43 +0000 2018;0;:(
1049321664624906240;ai eu te amo tanto que chega a doer✊😔 🌻 — :(((( nao deveria https://t.co/VEeoGlQmDA;Mon Oct 08 15:32:34 +0000 2018;0;:(
1049321654902575110;Tô com saudade do meu namorado, hoje só queria ficar deitada quietinha no peito dele, vendo série aleatória :(;Mon Oct 08 15:32:32 +0000 2018;0;:(
1049321625005506560;Ajudem me a escolher fotos :((;Mon Oct 08 15:32:25 +0000 2018;0;:(
1049321619926265859;Mereceu ser convocado. Porém não exclui o fato de que o Tite ignora o Neres :((( https://t.co/3kSi7moC41;Mon Oct 08 15:32:24 +0000 2018;0;:(
1049321603362897920;eu feliz indo votar no CIRO12 ontem, Brasil :( https://t.co/wdDLklJABu;Mon Oct 08 15:32:20 +0000 2018;0;:(
1049321580491395072;eu to chorando :( https://t.co/j3Eddk6WWY;Mon Oct 08 15:32:14 +0000 2018;0;:(
1049321577853140992;só meu cachorro pra melhorar meu dia :(;Mon Oct 08 15:32:14 +0000 2018;0;:(
1049321573197512704;eu sonhei que te beijava, mas infelizmente só foi um sonho:( — :( https://t.co/mREXGa7VHM;Mon Oct 08 15:32:13 +0000 2018;0;:(
1049321567585492992;Caralho, eu odeio me separar da mozi :( bem 10 minutos longe e eu já tô morrendo de sdds :(((;Mon Oct 08 15:32:11 +0000 2018;0;:(
1049321554369290241;@fauItles melhoras :( ♡;Mon Oct 08 15:32:08 +0000 2018;0;:(
1049321547775836163;@_tezcoatl menina, eu até chorei. minha gastrite tá atacada. não consegui nem comer direito ainda :( não consigo me sentirr motivada pra nada com esses resultados;Mon Oct 08 15:32:07 +0000 2018;0;:(
1049321531724185601;@richardiaas Poxa amigo, não tá fácil :(;Mon Oct 08 15:32:03 +0000 2018;0;:(
1049321527165030401;@Debianca255 ai que triste meu bem :(;Mon Oct 08 15:32:02 +0000 2018;0;:(
1049321517350359041;eu não quero passar por isso :( https://t.co/rSixtfnIQE;Mon Oct 08 15:31:59 +0000 2018;0;:(
1049321513101549568;@webretardado nao mtt :(;Mon Oct 08 15:31:58 +0000 2018;0;:(
1049321509561483264;@blackpink_blog olá bebê, espero que ao longo do dia você possa se sentir melhor, por favor não pense assim! :(;Mon Oct 08 15:31:57 +0000 2018;0;:(
1049321499923030016;hoje eu tive a melhor aula de história da vida não acredito que vamos ficar sem essa matéria caso o bozo seja eleito :(;Mon Oct 08 15:31:55 +0000 2018;0;:(
1049321485972779008;parece bate-bate de ódio e eh dos dois lado :(;Mon Oct 08 15:31:52 +0000 2018;0;:(
1049321484588601344;Que saudade de Miami downtown :(;Mon Oct 08 15:31:52 +0000 2018;0;:(
1049321443689992192;a joohyun ta com doi doi no peito :( https://t.co/L2SPEYFtHB;Mon Oct 08 15:31:42 +0000 2018;0;:(
1049321404561330177;meu coração tá acelerado desde a hr q eu acordei aaa n aguento mais ficar preocupada :((;Mon Oct 08 15:31:32 +0000 2018;0;:(
1049321395531014145;Eu não consigo entender pessoas que se dizem cristãs e votam no Bonoro Eu não consigo entender pessoas que falam que votam nele por causa da segurança economia etc e deixam COMPLETAMENTE de lado o discurso de ódio Sério, é triste demais :(;Mon Oct 08 15:31:30 +0000 2018;0;:(
1049321394708856835;@hwgflower Eu vendo você, o binnie e o jinnie :(;Mon Oct 08 15:31:30 +0000 2018;0;:(
1049321391546421251;Vou sentir saudade :( https://t.co/g2sUMLiOO8;Mon Oct 08 15:31:29 +0000 2018;0;:(
1049321389096914945;Sente saudade de algumas pessoas que conversava, mas que hoje não conversa mais? — sim, algumas :( https://t.co/BR0kdLfA1u;Mon Oct 08 15:31:29 +0000 2018;0;:(
1049321382339928071;não pude dar um bj no meu gatinho hoje af :(;Mon Oct 08 15:31:27 +0000 2018;0;:(
1049321376191008768;@armyloveB @atbashes :( saudades;Mon Oct 08 15:31:26 +0000 2018;0;:(
1049321369492774912;@Misaki_Stark Eu tbm shippo, mas a Clarck é mais lésbica do q hetero :( (Acho q ela é bi sl mas nas ultimas temporadas ela se mostrou mais lesb, mas ainda n vi a 5);Mon Oct 08 15:31:24 +0000 2018;0;:(
1049321365914963968;@_fairytaele_ @caralhoqtfoda aaaaaaaaaa que pena :((((((;Mon Oct 08 15:31:23 +0000 2018;0;:(
1049321359535431680;Ai mano Vmin é uma amizade tão nhonho que vontade de proteger eles de todo o mal :(( mas Deus já faz isso por mim https://t.co/KN5RefgmnR;Mon Oct 08 15:31:22 +0000 2018;0;:(
1049321351184601088;@giovnnv Nossa eu acho ervilha uma parada mto estranha e ruim :(;Mon Oct 08 15:31:20 +0000 2018;0;:(
1049321346424098821;@natasepp Não quero te incomodar :(;Mon Oct 08 15:31:19 +0000 2018;0;:(
1049321338782011393;@end_br_dragon @Cicinha42179058 Você acha que em uma ditadura a gente teria eleições em 2022 para escolher um novo presidente? :( Te vejo em 2043.;Mon Oct 08 15:31:17 +0000 2018;0;:(
1049321330523365377;@sadvxrus eu tô mto triste de amor com essa resposta :(;Mon Oct 08 15:31:15 +0000 2018;0;:(
1049321329730752513;@O93KY O pior é que ainda pode piorar :((;Mon Oct 08 15:31:15 +0000 2018;0;:(
1049321318183837696;@ciaonana Eu tô com muito medo :(;Mon Oct 08 15:31:12 +0000 2018;0;:(
1049321295773622272;@luisesimoes Pode não fazer mas vai legitimar. E eu já tenho provas que mostram :(;Mon Oct 08 15:31:07 +0000 2018;0;:(
1049321287603163137;quero minha casa :(;Mon Oct 08 15:31:05 +0000 2018;0;:(
1049321280229584899;@sirjbbieber eu to exatamente assim :(;Mon Oct 08 15:31:03 +0000 2018;0;:(
1049321276689592322;@lwtfckings não faz issooo anjo :((;Mon Oct 08 15:31:02 +0000 2018;0;:(
1049321263615889408;@jllaaguiar Eu odeio essa história :(;Mon Oct 08 15:30:59 +0000 2018;0;:(
1049321240924770305;cheguei em casa com muita fome e n tem almoço pronto :(;Mon Oct 08 15:30:53 +0000 2018;0;:(
1049321194523119616;@changbeanx o homem mais lindo do mundo e a mulher mais linda do mundo :(;Mon Oct 08 15:30:42 +0000 2018;0;:(
1049321170552705025;quem me odeia :( https://t.co/LmhN6x2YYh;Mon Oct 08 15:30:37 +0000 2018;0;:(
1049321169210494976;fizeram uma loucurada no meu copo :(;Mon Oct 08 15:30:36 +0000 2018;0;:(
1049321163439185920;@wassuprise ai obrigadaa,eu tbm estou na torcida de ainda achar ele :(;Mon Oct 08 15:30:35 +0000 2018;0;:(
1049321133328228352;@4LaNlol1 Não ganho milhoes né kakakaka :(;Mon Oct 08 15:30:28 +0000 2018;0;:(
1049321124474044417;@faninhabs é lamentável, todos estão de alterando por qualquer motivo :(;Mon Oct 08 15:30:26 +0000 2018;0;:(
1049321111719223300;@jminfeminist os meus tambem :(;Mon Oct 08 15:30:23 +0000 2018;0;:(
1049321111358513153;Ninguém quer vir almoçar comigo não? Detesto almoçar sozinho :(;Mon Oct 08 15:30:23 +0000 2018;0;:(
1049321108015595530;Faz uma semana que eu não me sinto bem :( os resultados dos exames só sai mês que vem;Mon Oct 08 15:30:22 +0000 2018;0;:(
1049321096925859840;nao vou conseguir ver o comeback :(;Mon Oct 08 15:30:19 +0000 2018;0;:(
1049321087501258752;@karaspower @dongpjmin nao. tipo assim, eu fui la naquele negócio do tt p pedir ajuda e ai n tinha falando direito, mas ai no meu caso como é pra enviar o código por msg, eu tinha q tentar e esperar ate 2min p tentar dnv caso n chegasse, só q eu tentei tanto q nao da mais certo :(;Mon Oct 08 15:30:17 +0000 2018;0;:(
1049321087031500801;eu não queria existir hoje :(;Mon Oct 08 15:30:17 +0000 2018;0;:(
1049321066609475585;@cassioxvr só uma minha entrou. A outra, de Bambuí (descobri ontem), ficou de fora :( Mas também… gastou só R$ 180 na campanha e conseguiu boa milhagem de votos (13k), teve bom!;Mon Oct 08 15:30:12 +0000 2018;0;:(
